index,LIST_OF_WORDS,POS,NEG,POS_TAG
2476,नालियों,0,1,a
2477,नाली,0,1,a
2478,नाश,0,1,a
2479,नासमझी,0,1,a
2480,नासमझ,0,1,a
2481,नास्तिकता,0,1,a
2482,नास्तिक,0,1,a
2483,नाहमवार,0,1,a
2484,निंदनीय,0,1,a
2485,निंदा,0,1,a
2486,निःसत्व,0,1,a
2487,निकम्मापन,0,1,a
2488,निकम्मेपन,0,1,a
2489,निकलवाना,0,1,a
2490,निकलाहुआ,0,1,a
2491,निगलजाना,0,1,a
2492,निग्रहकरना,0,1,a
2493,निढालहोकर,0,1,a
2494,निद्य,0,1,a
2495,निधन,0,1,a
2496,निन्दक,0,1,a
2497,निन्दनीय,0,1,a
2498,निन्दा,0,1,a
2499,निरंकुशतापूर्वक,0,1,a
2500,निरंकुश,0,1,a
2501,निरर्थकतापूर्वक,0,1,a
2502,निरर्थकता,0,1,a
2503,निरर्थक,0,1,a
2504,निराकरण,0,1,a
2505,निरादरपूर्वक,0,1,a
2506,निरादर,0,1,a
2507,निराधार,0,1,a
2508,निरानंद,0,1,a
2509,निराना,0,1,a
2510,निराशाजनक,0,1,a
2511,निराशाजनकरूप,0,1,a
2512,निराशावादी,0,1,a
2513,निराशावाद,0,1,a
2514,निराशा,0,1,a
2515,निराश,0,1,a
2516,निरीक्षण,0,1,a
2517,निरोधक,0,1,a
2518,निर्जीव,0,1,a
2519,निर्दयतापूर्वक,0,1,a
2520,निर्दयता,0,1,a
2521,निर्दयी,0,1,a
2522,निर्धनता,0,1,a
2523,निर्धन,0,1,a
2524,निर्बल,0,1,a
2525,निर्ममता,0,1,a
2526,निर्मम,0,1,a
2527,निर्माण,0,1,a
2528,निर्लज्जतापूर्वक,0,1,a
2529,निर्लज्जता,0,1,a
2530,निर्लज्ज,0,1,a
2531,निर्वासन,0,1,a
2532,निर्वासित,0,1,a
2533,निवारक,0,1,a
2534,निशान,0,1,a
2535,निश्शक्त,0,1,a
2536,निषिद्ध,0,1,a
2537,निषेधात्मक,0,1,a
2538,निषेध,0,1,a
2539,निष्कासितकरना,0,1,a
2540,निष्क्रियता,0,1,a
2541,निष्क्रिय,0,1,a
2542,निष्ठाहीनता,0,1,a
2543,निष्ठाहीन,0,1,a
2544,निष्ठुर,0,1,a
2545,निष्प्रभावी,0,1,a
2546,निष्फलता,0,1,a
2547,निहितार्थ,0,1,a
2548,नीचतापुर्वक,0,1,a
2549,नीचता,0,1,a
2550,नीचादिखाना,0,1,a
2551,नीचादिखा,0,1,a
2552,नीचेपानी,0,1,a
2553,नीच,0,1,a
2554,नीतिभ्रष्ट,0,1,a
2555,नीरस,0,1,a
2556,नुकसान,0,1,a
2557,नुक़सानदेह,0,1,a
2558,नृशंसतापूर्वक,0,1,a
2559,नृशंसता,0,1,a
2560,नृशंस,0,1,a
2561,नेमसिस,0,1,a
2562,हत्या,0,1,a
2563,नौटंकी,0,1,a
2564,पक्षपातपूर्ण,0,1,a
2565,पक्षपात,0,1,a
2566,पछताना,0,1,a
2567,पछतावा,0,1,a
2568,पड़ना,0,1,a
2569,पड़ा,0,1,a
2570,पतन,0,1,a
2571,पतला,0,1,a
2572,पतित,0,1,a
2573,पत्थरदिल,0,1,a
2574,पथभ्रष्ट,0,1,a
2575,पदघटानेवाला,0,1,a
2576,परजीवी,0,1,a
2577,परतदार,0,1,a
2578,परत,0,1,a
2579,परदारगमन,0,1,a
2580,परस्परविरोधी,0,1,a
2581,पराजय,0,1,a
2582,पराभव,0,1,a
2583,पराभूत,0,1,a
2584,पराया,0,1,a
2585,परित्याग,0,1,a
2586,परिवर्तनशील,0,1,a
2587,परिवादात्मक,0,1,a
2588,परिहासपूर्वक,0,1,a
2589,परिहासशील,0,1,a
2590,परेशन,0,1,a
2591,शक,0,1,a
2592,पलटना,0,1,a
2593,पलटा,0,1,a
2594,पलायन,0,1,a
2595,पश्चाताप,0,1,a
2596,पस्त,0,1,a
2597,पाखंडी,0,1,a
2598,पाखंड,0,1,a
2599,पागलखाना,0,1,a
2600,पागलपन,0,1,a
2601,पागलों,0,1,a
2602,पागल,0,1,a
2603,पापवृत्ति,0,1,a
2604,पापी,0,1,a
2605,पाप,0,1,a
2606,पाशविक,0,1,a
2607,पाषंडी,0,1,a
2608,पाषंड,0,1,a
2609,पिछड़ा,0,1,a
2610,पिछड़ेपन,0,1,a
2611,पित्त,0,1,a
2612,पिशाच,0,1,a
2613,पीछेहटना,0,1,a
2614,पीछेहट,0,1,a
2615,पीटना,0,1,a
2616,पीड़ादायक,0,1,a
2617,पीड़ा,0,1,a
2618,पीड़ित,0,1,a
2619,पीडाकार,0,1,a
2620,पीला,0,1,a
2621,पीलियावाला,0,1,a
2622,पीसना,0,1,a
2623,पुतला,0,1,a
2624,पुनस्र्त्थानशील,0,1,a
2625,पुरातन,0,1,a
2626,पुरानापन,0,1,a
2627,पुरानी,0,1,a
2628,पूर्वचिन्तित,0,1,a
2629,पूर्वाग्रहों,0,1,a
2630,पूर्वाग्रह,0,1,a
2631,पूर्वाभास,0,1,a
2632,पृथक,0,1,a
2633,पेंच,0,1,a
2634,पेचीदा,0,1,a
2635,पेराई,0,1,a
2636,पैशाचिक,0,1,a
2637,पोटा,0,1,a
2638,पोला,0,1,a
2639,प्यास,0,1,a
2640,प्रकोप,0,1,a
2641,प्रखरतापूर्वक,0,1,a
2642,प्रचंडातापुर्वक,0,1,a
2643,प्रतिकारक,0,1,a
2644,प्रतिकारिता,0,1,a
2645,प्रतिकार,0,1,a
2646,प्रतिकूलता,0,1,a
2647,प्रतिकूल,0,1,a
2648,प्रतिक्रियावादी,0,1,a
2649,प्रतिगामी,0,1,a
2650,प्रतिघात,0,1,a
2651,प्रतिद्वंद्विता,0,1,a
2652,प्रतिद्वंद्वी,0,1,a
2653,प्रतिपक्षी,0,1,a
2654,प्रतिबंधक,0,1,a
2655,प्रतिबंधित,0,1,a
2656,प्रतिबंध,0,1,a
2657,प्रतिरोध,0,1,a
2658,प्रतिशोध,0,1,a
2659,प्रतिहिंसक,0,1,a
2660,प्रत्यपकारना,0,1,a
2661,प्रत्यादेशक,0,1,a
2662,प्रत्युपदाहकारी,0,1,a
2663,प्रदूषक,0,1,a
2664,प्रदूषण,0,1,a
2665,प्रधानता,0,1,a
2666,प्रफुल्ल,0,1,a
2667,प्रबल,0,1,a
2668,प्रलय,0,1,a
2669,प्रलयसंबंधी,0,1,a
2670,प्रलाप,0,1,a
2671,प्रलोभन,0,1,a
2672,प्रवंचना,0,1,a
2673,प्राणघातक,0,1,a
2674,प्राणघाती,0,1,a
2675,प्राणहर,0,1,a
2676,प्रेमहीन,0,1,a
2677,प्लेग,0,1,a
2678,फंदा,0,1,a
2679,फंसना,0,1,a
2680,फंसाना,0,1,a
2681,फंसाने,0,1,a
2682,फंसाहुआ,0,1,a
2683,फंस,0,1,a
2684,फजी,0,1,a
2685,फटकारना,0,1,a
2686,फटकार,0,1,a
2687,फटना,0,1,a
2688,फटा,0,1,a
2689,फटाआवाज़,0,1,a
2690,फट,0,1,a
2691,फर्जी,0,1,a
2692,फसादी,0,1,a
2693,फ़रारहोना,0,1,a
2694,फ़ासिस्ट,0,1,a
2695,फ़ुटपाथ,0,1,a
2696,फालतूपन,0,1,a
2697,फालतू,0,1,a
2698,फासिज्म,0,1,a
2699,फुफकार,0,1,a
2700,फूटना,0,1,a
2701,फेंकना,0,1,a
2702,फेंकदिया,0,1,a
2703,फैलाना,0,1,a
2704,फोड़ा,0,1,a
2705,बंजर,0,1,a
2706,बंदी,0,1,a
2707,बंदरखी,0,1,a
2708,बंधक,0,1,a
2709,बंधन,0,1,a
2710,बकना,0,1,a
2711,बकवास,0,1,a
2712,बचकाना,0,1,a
2713,बड़बड़ाना,0,1,a
2714,बड़बड़ा,0,1,a
2715,बढ़कर,0,1,a
2716,बढ़ाचढ़ाकर,0,1,a
2717,बतंगड़,0,1,a
2718,बदकार,0,1,a
2719,बदकिस्मती,0,1,a
2720,बदकिस्मत,0,1,a
2721,बदगोई,0,1,a
2722,बदतमीज़ी,0,1,a
2723,बदतर,0,1,a
2724,बदनसीबी,0,1,a
2725,बदनामी,0,1,a
2726,बदबूदार,0,1,a
2727,बदबू,0,1,a
2728,बदमाशी,0,1,a
2729,बदमाशों,0,1,a
2730,बदमाश,0,1,a
2731,बदला,0,1,a
2732,बदसूरत,0,1,a
2733,बनावटी,0,1,a
2734,बमबारी,0,1,a
2735,बम,0,1,a
2736,बर्बरता,0,1,a
2737,बलपूर्वक,0,1,a
2738,बलहीन,0,1,a
2739,बलात्कार,0,1,a
2740,बलि,0,1,a
2741,बलिकाबकरा,0,1,a
2742,बल्ली,0,1,a
2743,बव्वा,0,1,a
2744,बस्ट,0,1,a
2745,बहकाना,0,1,a
2746,बहना,0,1,a
2747,बहरा,0,1,a
2748,बहशीपन,0,1,a
2749,बहाना,0,1,a
2750,बहानेबाजी,0,1,a
2751,बहाने,0,1,a
2752,बहुतशरमीला,0,1,a
2753,बांटनेवाला,0,1,a
2754,बाएँझुकाव,0,1,a
2755,बाधाओं,0,1,a
2756,बाधा,0,1,a
2757,बाधाडालना,0,1,a
2758,बाधित,0,1,a
2759,बाध्यकारी,0,1,a
2760,बावजूद,0,1,a
2761,बासी,0,1,a
2762,बाहरी,0,1,a
2763,बिगड़ती,0,1,a
2764,बिगड़ना,0,1,a
2765,बिगड़ाहुआ,0,1,a
2766,बिगाङना,0,1,a
2767,बिछुआ,0,1,a
2768,बिछुड़,0,1,a
2769,बिनाप्रभाव,0,1,a
2770,बिनालाइसेंस,0,1,a
2771,बिनाविचारे,0,1,a
2772,बिनासोचेसमझे,0,1,a
2773,बीमारी,0,1,a
2774,बीमार,0,1,a
2775,बुखार,0,1,a
2776,बुझाना,0,1,a
2777,बुतपरस्त,0,1,a
2778,बुद्धिहिन,0,1,a
2779,बुद्धिहीनता,0,1,a
2780,बुद्धिहीन,0,1,a
2781,बुराइयों,0,1,a
2782,बुराई,0,1,a
2783,बुरा,0,1,a
2784,बुरीतरह,0,1,a
2785,बूढ़ा,0,1,a
2786,बेअदबी,0,1,a
2787,बेअसर,0,1,a
2788,बेईमानी,0,1,a
2789,बेईमान,0,1,a
2790,बेक़ायदा,0,1,a
2791,बेकाम,0,1,a
2792,बेकारी,0,1,a
2793,बेखबर,0,1,a
2794,बेचैनी,0,1,a
2795,बेचैन,0,1,a
2796,बेजान,0,1,a
2797,बेजोड़ता,0,1,a
2798,बेडौल,0,1,a
2799,बेढंगा,0,1,a
2800,बेढंगेपन,0,1,a
2801,बेतरतीबी,0,1,a
2802,बेतरतीब,0,1,a
2803,बेतहाशा,0,1,a
2804,बेताल,0,1,a
2805,बेतुका,0,1,a
2806,बेतुकेपन,0,1,a
2807,बेदर्द,0,1,a
2808,बेदिल,0,1,a
2809,बेपरवाही,0,1,a
2810,बेपरवाह,0,1,a
2811,बेमेल,0,1,a
2812,बेरंग,0,1,a
2813,बेरहमी,0,1,a
2814,बेरहम,0,1,a
2815,बेरोजगार,0,1,a
2816,बेलगाम,0,1,a
2817,बेलगाव,0,1,a
2818,बेवक़्त,0,1,a
2819,बेवकूफी,0,1,a
2820,बेवकूफों,0,1,a
2821,बेवकूफ,0,1,a
2822,बेवफ़ा,0,1,a
2823,बेशरम,0,1,a
2824,बेशर्मी,0,1,a
2825,बेशर्म,0,1,a
2826,बेसहारा,0,1,a
2827,बेसुध,0,1,a
2828,बेस्वाद,0,1,a
2829,बेहयाई,0,1,a
2830,बेहूदगी,0,1,a
2831,बेहूदा,0,1,a
2832,बेहोश,0,1,a
2833,बैरपूर्ण,0,1,a
2834,बोझल,0,1,a
2835,बोझिल,0,1,a
2836,बोझ,0,1,a
2837,बोदापन,0,1,a
2838,बोरा,0,1,a
2839,बोरिंग,0,1,a
2840,बोली,0,1,a
2841,बौना,0,1,a
2842,ब्लिस्टरिंग,0,1,a
2843,भंगशील,0,1,a
2844,भंग,0,1,a
2845,भंगकरना,0,1,a
2846,भगदड़,0,1,a
2847,भगोड़ा,0,1,a
2848,भडकाना,0,1,a
2849,भड़कना,0,1,a
2850,भड़काने,0,1,a
2851,भड़कीला,0,1,a
2852,भद्दापन,0,1,a
2853,भद्दा,0,1,a
2854,भयंकरता,0,1,a
2855,भयंकर,0,1,a
2856,भयप्रद,0,1,a
2857,भयभीत,0,1,a
2858,भयातुर,0,1,a
2859,भयानकता,0,1,a
2860,खूँखार,0,1,a
2861,भयावह,0,1,a
2862,भरी,0,1,a
2863,भर्त्सना,0,1,a
2864,भर्त्सनीय,0,1,a
2865,भाईभतीजावाद,0,1,a
2866,भागना,0,1,a
2867,भारी,0,1,a
2868,भारीविवादों,0,1,a
2869,भिक्षावृति,0,1,a
2870,भिखारी,0,1,a
2871,भीखमाँगना,0,1,a
2872,भीषणतापूर्वक,0,1,a
2873,भीषण,0,1,a
2874,भीषणरूप,0,1,a
2875,भुगतना,0,1,a
2876,भुनभुनाना,0,1,a
2877,भुलक्कड़पन,0,1,a
2878,भुलक्कड़,0,1,a
2879,भुलाना,0,1,a
2880,भुलावा,0,1,a
2881,भूखंड,0,1,a
2882,भूखा,0,1,a
2883,भूनना,0,1,a
2884,भेदभाव,0,1,a
2885,भोंक,0,1,a
2886,भौचक्का,0,1,a
2887,भ्रमित,0,1,a
2888,भ्रम,0,1,a
2889,भ्रष्टाचरण,0,1,a
2890,भ्रष्टाचार,0,1,a
2891,भ्रष्ट,0,1,a
2892,मंदबुद्धि,0,1,a
2893,मंदा,0,1,a
2894,मंदी,0,1,a
2895,मंदीकारुख,0,1,a
2896,मंसूख,0,1,a
2897,मक्कारी,0,1,a
2898,मक्कार,0,1,a
2899,मजबूरी,0,1,a
2900,मतभेद,0,1,a
2901,मतिमंद,0,1,a
2902,मनहूस,0,1,a
2903,मनाकरते,0,1,a
2904,मनतोड़ना,0,1,a
2905,मरणासन्न,0,1,a
2906,मरतेहुए,0,1,a
2907,मरना,0,1,a
2908,मरियल,0,1,a
2909,मरोड,0,1,a
2910,मर्यादित,0,1,a
2911,मरजाना,0,1,a
2912,मलिनता,0,1,a
2913,मलिन,0,1,a
2914,मसलना,0,1,a
2915,मसला,0,1,a
2916,महंगा,0,1,a
2917,महत्वहीन,0,1,a
2918,महामारी,0,1,a
2919,मातहती,0,1,a
2920,मानहानिकारक,0,1,a
2921,मानहानि,0,1,a
2922,मायूसी,0,1,a
2923,मायूस,0,1,a
2924,मारता,0,1,a
2925,मारना,0,1,a
2926,मारा,0,1,a
2927,मारागया,0,1,a
2928,मार्जिनल,0,1,a
2929,मालिकाना,0,1,a
2930,मिटाना,0,1,a
2931,मिथक,0,1,a
2932,मिथ्या,0,1,a
2933,मिथ्यावैभव,0,1,a
2934,मिथ्यासिद्ध,0,1,a
2935,मिलावटी,0,1,a
2936,मिलावट,0,1,a
2937,मिलीभगत,0,1,a
2938,मिलजाना,0,1,a
2939,मुंहजोर,0,1,a
2940,मुंहतोड़,0,1,a
2941,मुंहबनाना,0,1,a
2942,मुकरना,0,1,a
2943,मुक़्तलिफ़,0,1,a
2944,मुकाबिला,0,1,a
2945,मुखर,0,1,a
2946,मुख़्तलिफ़,0,1,a
2947,मुजरिम,0,1,a
2948,मुट्ठी,0,1,a
2949,मुड़,0,1,a
2950,मुद्दा,0,1,a
2951,मुद्दों,0,1,a
2952,मुद्रास्फीति,0,1,a
2953,मुरझाया,0,1,a
2954,मुरब्बा,0,1,a
2955,मुसीबतों,0,1,a
2956,मुसीबत,0,1,a
2957,मुहासेवाला,0,1,a
2958,मूडी,0,1,a
2959,मूढ़ता,0,1,a
2960,मूरख,0,1,a
2961,मूर्खतापूर्ण,0,1,a
2962,मूर्खता,0,1,a
2963,मूर्ख,0,1,a
2964,मूर्खबनाया,0,1,a
2965,मृगतृष्णा,0,1,a
2966,मृत्युहोगई,0,1,a
2967,मृत,0,1,a
2968,नाकाम,0,1,a
2969,मोहभंग,0,1,a
2970,मोहयुक्त,0,1,a
2971,मौजी,0,1,a
2972,मौत,0,1,a
2973,यातनाऐं,0,1,a
2974,यातनापूर्ण,0,1,a
2975,यातना,0,1,a
2976,यानतोड़क,0,1,a
2977,युद्धरत,0,1,a
2978,युद्ध,0,1,a
2979,रक्तपात,0,1,a
2980,रक्तरंजित,0,1,a
2981,रक्तहीनता,0,1,a
2982,रखैल,0,1,a
2983,रगड़न,0,1,a
2984,रगड़डालना,0,1,a
2985,रचनासुचना,0,1,a
2986,रद्दकरना,0,1,a
2987,रहस्यपूर्ण,0,1,a
2988,रहस्यमय,0,1,a
2989,रहस्य,0,1,a
2990,राक्षसी,0,1,a
2991,राक्षस,0,1,a
2992,राजद्रोह,0,1,a
2993,रिश्वतखोरी,0,1,a
2994,रिसाव,0,1,a
2995,रुकावट,0,1,a
2996,रूखा,0,1,a
2997,रूढ़िवादी,0,1,a
2998,रूपहीन,0,1,a
2999,रेंगना,0,1,a
3000,रेंगनेवाला,0,1,a
3001,रोकना,0,1,a
3002,रोग,0,1,a
3003,रोनेवाला,0,1,a
3004,रोष,0,1,a
3005,लक्ष्यहीन,0,1,a
3006,लज्जाजनक,0,1,a
3007,लज्जापूर्वक,0,1,a
3008,लज्जास्पदता,0,1,a
3009,लज्जास्पद,0,1,a
3010,लज्जित,0,1,a
3011,लटकाना,0,1,a
3012,लटपटाना,0,1,a
