,level_0,index,LIST_OF_WORDS,POS,NEG
2566,2566,1269.0,धुंधला,0,1
2567,2567,1270.0,धुंध,0,1
2568,2568,1271.0,धुआं,0,1
2569,2569,1272.0,धुएं,0,1
2570,2570,1273.0,धूर्त,0,1
2571,2571,1274.0,धूल,0,1
2572,2572,1275.0,धृष्टता,0,1
2573,2573,1276.0,धृष्ट,0,1
2574,2574,1277.0,धोके,0,1
2575,2575,1278.0,धोखा,0,1
2576,2576,1279.0,धोखादिया,0,1
2577,2577,1280.0,धोखादेना,0,1
2579,2579,1282.0,धोखेबाज़,0,1
2580,2580,1283.0,धोखेबाज,0,1
2581,2581,1284.0,ध्यानभंग,0,1
2582,2582,1285.0,ध्वंसकारी,0,1
2583,2583,1286.0,नकचढ़ापन,0,1
2584,2584,1287.0,नकचढ़ा,0,1
2585,2585,1288.0,नकली,0,1
2586,2586,1289.0,नकारना,0,1
2587,2587,1290.0,नकारात्मकता,0,1
2588,2588,1291.0,नकारात्मक,0,1
2589,2589,1292.0,नगण्य,0,1
2590,2590,1293.0,नटखट,0,1
2591,2591,1294.0,नन्हा,0,1
2592,2592,1295.0,नपुंसक,0,1
2593,2593,1296.0,नफरत,0,1
2594,2594,1297.0,नमकहराम,0,1
2596,2596,1299.0,नम,0,1
2597,2597,1300.0,नरक,0,1
2598,2598,1301.0,नरभक्षक,0,1
2599,2599,1302.0,नरसंहार,0,1
2600,2600,1303.0,नशेड़ी,0,1
2601,2601,1304.0,नष्ट,0,1
2602,2602,1305.0,नष्टकरना,0,1
2603,2603,1306.0,नाकाबन्दी,0,1
2604,2604,1307.0,नाकामयाबी,0,1
2605,2605,1308.0,नागवारी,0,1
2606,2606,1309.0,नागवार,0,1
2607,2607,1310.0,नाजायज,0,1
2609,2609,1312.0,नाजुकमिज़ाजी,0,1
2610,2610,1313.0,नादुस्र्स्ती ,0,1
2611,2611,1314.0,नापसंदगी,0,1
2612,2612,1315.0,नापसंद,0,1
2613,2613,1316.0,नामंजूरी,0,1
2614,2614,1317.0,नायाब,0,1
2615,2615,1318.0,नाराजगी,0,1
2616,2616,1319.0,नाराज़,0,1
2617,2617,1320.0,नालायकी,0,1
2618,2618,1321.0,नालायकी ,0,1
2619,2619,1322.0,नालियों,0,1
2620,2620,1323.0,नाली,0,1
2621,2621,1324.0,नाश,0,1
2622,2622,1325.0,नासमझी,0,1
2623,2623,1326.0,नासमझ,0,1
2624,2624,1327.0,नास्तिकता ,0,1
2625,2625,1328.0,नास्तिक,0,1
2626,2626,1329.0,नाहमवार,0,1
2627,2627,1330.0,निंदनीय,0,1
2628,2628,1331.0,निंदा,0,1
2629,2629,1332.0,निःसत्व ,0,1
2630,2630,1333.0,निकम्मापन,0,1
2631,2631,1334.0,निकम्मेपन ,0,1
2632,2632,1335.0,निकलवाना,0,1
2633,2633,1336.0,निकलाहुआ,0,1
2634,2634,1337.0,निगलजाना,0,1
2635,2635,1338.0,निग्रहकरना,0,1
2637,2637,1340.0,निढालहोकर,0,1
2638,2638,1341.0,निद्य,0,1
2639,2639,1342.0,निधन,0,1
2640,2640,1343.0,निन्दक,0,1
2641,2641,1344.0,निन्दनीय,0,1
2642,2642,1345.0,निन्दा,0,1
2643,2643,1346.0,निरंकुशतापूर्वक,0,1
2644,2644,1347.0,निरंकुश,0,1
2645,2645,1348.0,निरर्थकतापूर्वक,0,1
2646,2646,1349.0,निरर्थकता,0,1
2647,2647,1350.0,निरर्थकता ,0,1
2648,2648,1351.0,निरर्थक,0,1
2649,2649,1352.0,निराकरण,0,1
2650,2650,1353.0,निरादरपूर्वक,0,1
2651,2651,1354.0,निरादर,0,1
2652,2652,1355.0,निराधार,0,1
2653,2653,1356.0,निरानंद,0,1
2654,2654,1357.0,निराना,0,1
2655,2655,1358.0,निराशाजनक,0,1
2656,2656,1359.0,निराशाजनकरूप,0,1
2657,2657,1360.0,निराशावादी,0,1
2658,2658,1361.0,निराशावाद,0,1
2659,2659,1362.0,निराशा,0,1
2660,2660,1363.0,निराश,0,1
2661,2661,1364.0,निरीक्षण,0,1
2662,2662,1365.0,निरोधक,0,1
2663,2663,1366.0,निर्जीव,0,1
2664,2664,1367.0,निर्दयतापूर्वक,0,1
2665,2665,1368.0,निर्दयता,0,1
2666,2666,1369.0,निर्दयी,0,1
2667,2667,1370.0,निर्धनता,0,1
2668,2668,1371.0,निर्धन,0,1
2669,2669,1372.0,निर्बल,0,1
2670,2670,1373.0,निर्ममता,0,1
2671,2671,1374.0,निर्मम,0,1
2672,2672,1375.0,निर्माण,0,1
2673,2673,1376.0,निर्लज्जतापूर्वक,0,1
2674,2674,1377.0,निर्लज्जता,0,1
2675,2675,1378.0,निर्लज्ज,0,1
2676,2676,1379.0,निर्वासन,0,1
2677,2677,1380.0,निर्वासित,0,1
2678,2678,1381.0,निवारक,0,1
2679,2679,1382.0,निशान,0,1
2680,2680,1383.0,निश्शक्त,0,1
2681,2681,1384.0,निषिद्ध,0,1
2682,2682,1385.0,निषेधात्मक,0,1
2683,2683,1386.0,निषेध,0,1
2684,2684,1387.0,निष्कासितकरना,0,1
2685,2685,1388.0,निष्क्रियता,0,1
2686,2686,1389.0,निष्क्रिय,0,1
2687,2687,1390.0,निष्ठाहीनता,0,1
2688,2688,1391.0,निष्ठाहीन,0,1
2689,2689,1392.0,निष्ठुर,0,1
2690,2690,1393.0,निष्प्रभावी,0,1
2691,2691,1394.0,निष्फलता,0,1
2693,2693,1396.0,निहितार्थ,0,1
2694,2694,1397.0,नीचतापुर्वक,0,1
2695,2695,1398.0,नीचता ,0,1
2696,2696,1399.0,नीचादिखाना,0,1
2697,2697,1400.0,नीचादिखा,0,1
2698,2698,1401.0,नीचेपानी,0,1
2699,2699,1402.0,नीच,0,1
2700,2700,1403.0,नीतिभ्रष्ट ,0,1
2701,2701,1404.0,नीरस,0,1
2702,2702,1405.0,नुकसान,0,1
2703,2703,1406.0,नुक़सानदेह,0,1
2704,2704,1407.0,नृशंसतापूर्वक,0,1
2705,2705,1408.0,नृशंसता,0,1
2706,2706,1409.0,नृशंस,0,1
2707,2707,1410.0,नेमसिस,0,1
2708,2708,1411.0,हत्या,0,1
2709,2709,1412.0,नौटंकी,0,1
2710,2710,1413.0,पक्षपातपूर्ण,0,1
2711,2711,1414.0,पक्षपात,0,1
2712,2712,1415.0,पछताना,0,1
2713,2713,1416.0,पछतावा,0,1
2714,2714,1417.0,पड़ना,0,1
2715,2715,1418.0,पड़ा,0,1
2716,2716,1419.0,पतन,0,1
2717,2717,1420.0,पतला,0,1
2718,2718,1421.0,पतित,0,1
2719,2719,1422.0,पत्थरदिल,0,1
2720,2720,1423.0,पथभ्रष्ट,0,1
2721,2721,1424.0,पदघटानेवाला,0,1
2722,2722,1425.0,परजीवी,0,1
2723,2723,1426.0,परतदार,0,1
2724,2724,1427.0,परत,0,1
2725,2725,1428.0,परदारगमन ,0,1
2726,2726,1429.0,परस्परविरोधी,0,1
2727,2727,1430.0,पराजय,0,1
2728,2728,1431.0,पराभव,0,1
2729,2729,1432.0,पराभूत ,0,1
2730,2730,1433.0,पराया,0,1
2731,2731,1434.0,परित्याग,0,1
2732,2732,1435.0,परिवर्तनशील,0,1
2733,2733,1436.0,परिवादात्मक,0,1
2734,2734,1437.0,परिश्रम ,0,1
2735,2735,1438.0,परिहासपूर्वक,0,1
2736,2736,1439.0,परिहासशील,0,1
2737,2737,1440.0,परेशन,0,1
2739,2739,1442.0,आरोप ,0,1
2740,2740,1443.0,शक,0,1
2741,2741,1444.0,पलटना,0,1
2742,2742,1445.0,पलटा,0,1
2743,2743,1446.0,पलायन,0,1
2744,2744,1447.0,पश्चाताप ,0,1
2745,2745,1448.0,पस्त,0,1
2746,2746,1449.0,पाखंडी,0,1
2747,2747,1450.0,पाखंड,0,1
2748,2748,1451.0,पागलखाना,0,1
2749,2749,1452.0,पागलपन,0,1
2750,2750,1453.0,पागलों,0,1
2751,2751,1454.0,पागल,0,1
2752,2752,1455.0,पापवृत्ति,0,1
2753,2753,1456.0,पापी,0,1
2754,2754,1457.0,पाप,0,1
2755,2755,1458.0,पाशविक,0,1
2756,2756,1459.0,पाषंडी,0,1
2757,2757,1460.0,पाषंड,0,1
2758,2758,1461.0,पिछड़ा,0,1
2759,2759,1462.0,पिछड़ेपन,0,1
2760,2760,1463.0,पित्त,0,1
2761,2761,1464.0,पिशाच,0,1
2762,2762,1465.0,पीछेहटना,0,1
2763,2763,1466.0,पीछेहट,0,1
2764,2764,1467.0,पीटना,0,1
2765,2765,1468.0,पीड़ादायक,0,1
2766,2766,1469.0,पीड़ा,0,1
2767,2767,1470.0,पीड़ा ,0,1
2768,2768,1471.0,पीड़ित,0,1
2769,2769,1472.0,पीडाकार,0,1
2770,2770,1473.0,पीला,0,1
2771,2771,1474.0,पीलियावाला,0,1
2772,2772,1475.0,पीसना,0,1
2773,2773,1476.0,पुतला,0,1
2774,2774,1477.0,पुनस्र्त्थानशील,0,1
2775,2775,1478.0,पुरातन,0,1
2776,2776,1479.0,पुरानापन,0,1
2777,2777,1480.0,पुरानी,0,1
2778,2778,1481.0,पूर्वचिन्तित,0,1
2779,2779,1482.0,पूर्वाग्रहों,0,1
2780,2780,1483.0,पूर्वाग्रह,0,1
2781,2781,1484.0,पूर्वाभास,0,1
2782,2782,1485.0,पृथक,0,1
2783,2783,1486.0,पेंच,0,1
2784,2784,1487.0,पेचीदा,0,1
2785,2785,1488.0,पेराई,0,1
2786,2786,1489.0,पैशाचिक,0,1
2787,2787,1490.0,पोटा,0,1
2788,2788,1491.0,पोला,0,1
2789,2789,1492.0,प्यास,0,1
2790,2790,1493.0,प्रकोप,0,1
2791,2791,1494.0,प्रखरतापूर्वक,0,1
2792,2792,1495.0,प्रचंडातापुर्वक,0,1
2796,2796,1499.0,प्रतिकारक,0,1
2797,2797,1500.0,प्रतिकारिता,0,1
2798,2798,1501.0,प्रतिकार ,0,1
2799,2799,1502.0,प्रतिकूलता,0,1
2800,2800,1503.0,प्रतिकूल,0,1
2801,2801,1504.0,प्रतिक्रियावादी,0,1
2802,2802,1505.0,प्रतिगामी,0,1
2803,2803,1506.0,प्रतिघात,0,1
2804,2804,1507.0,प्रतिद्वंद्विता,0,1
2805,2805,1508.0,प्रतिद्वंद्वी,0,1
2806,2806,1509.0,प्रतिपक्षी,0,1
2807,2807,1510.0,प्रतिबंधक,0,1
2808,2808,1511.0,प्रतिबंधित,0,1
2809,2809,1512.0,प्रतिबंध,0,1
2810,2810,1513.0,प्रतिरोध,0,1
2811,2811,1514.0,प्रतिशोध,0,1
2812,2812,1515.0,प्रतिहिंसक,0,1
2813,2813,1516.0,प्रत्यपकारना,0,1
2814,2814,1517.0,प्रत्यादेशक,0,1
2815,2815,1518.0,प्रत्युपदाहकारी,0,1
2816,2816,1519.0,प्रदूषक,0,1
2817,2817,1520.0,प्रदूषण,0,1
2818,2818,1521.0,प्रधानता,0,1
2819,2819,1522.0,प्रफुल्ल,0,1
2820,2820,1523.0,प्रबल,0,1
2821,2821,1524.0,प्रलय,0,1
2822,2822,1525.0,प्रलयसंबंधी,0,1
2823,2823,1526.0,प्रलाप,0,1
2824,2824,1527.0,प्रलोभन,0,1
2825,2825,1528.0,प्रवंचना,0,1
2826,2826,1529.0,प्राणघातक,0,1
2827,2827,1530.0,प्राणघाती,0,1
2828,2828,1531.0,प्राणहर,0,1
2829,2829,1532.0,प्रेमहीन,0,1
2830,2830,1533.0,प्लेग,0,1
2831,2831,1534.0,फंदा,0,1
2832,2832,1535.0,फंसना,0,1
2833,2833,1536.0,फंसाना,0,1
2834,2834,1537.0,फंसाने,0,1
2835,2835,1538.0,फंसाहुआ,0,1
2836,2836,1539.0,फंस,0,1
2837,2837,1540.0,फजी,0,1
2838,2838,1541.0,फटकारना,0,1
2839,2839,1542.0,फटकार,0,1
2840,2840,1543.0,फटना,0,1
2841,2841,1544.0,फटा,0,1
2842,2842,1545.0,फटाआवाज़,0,1
2843,2843,1546.0,फट,0,1
2844,2844,1547.0,फर्जी,0,1
2845,2845,1548.0,फसादी,0,1
2846,2846,1549.0,फ़रारहोना,0,1
2847,2847,1550.0,फ़ासिस्ट,0,1
2848,2848,1551.0,फ़ुटपाथ,0,1
2849,2849,1552.0,फालतूपन,0,1
2850,2850,1553.0,फालतू,0,1
2851,2851,1554.0,फासिज्म,0,1
2852,2852,1555.0,फुफकार,0,1
2853,2853,1556.0,फूटना,0,1
2854,2854,1557.0,फेंकना,0,1
2855,2855,1558.0,फेंकदिया,0,1
2856,2856,1559.0,फैलाना,0,1
2857,2857,1560.0,फोड़ा,0,1
2858,2858,1561.0,बंजर,0,1
2859,2859,1562.0,बंदी,0,1
2860,2860,1563.0,बंदरखी,0,1
2861,2861,1564.0,बंधक,0,1
2862,2862,1565.0,बंधन,0,1
2863,2863,1566.0,बकना,0,1
2864,2864,1567.0,बकवास,0,1
2865,2865,1568.0,बचकाना,0,1
2866,2866,1569.0,बड़बड़ाना,0,1
2867,2867,1570.0,बड़बड़ा,0,1
2868,2868,1571.0,बढ़कर,0,1
2869,2869,1572.0,बढ़ाचढ़ाकर ,0,1
2870,2870,1573.0,बतंगड़,0,1
2871,2871,1574.0,बदकार,0,1
2872,2872,1575.0,बदकिस्मती ,0,1
2873,2873,1576.0,बदकिस्मत,0,1
2874,2874,1577.0,बदगोई,0,1
2875,2875,1578.0,बदतमीज़ी,0,1
2876,2876,1579.0,बदतर,0,1
2877,2877,1580.0,बदनसीबी ,0,1
2878,2878,1581.0,बदनामी,0,1
2879,2879,1582.0,बदबूदार,0,1
2880,2880,1583.0,बदबू,0,1
2881,2881,1584.0,बदमाशी,0,1
2882,2882,1585.0,बदमाशों,0,1
2883,2883,1586.0,बदमाश,0,1
2884,2884,1587.0,बदला,0,1
2885,2885,1588.0,बदसूरत,0,1
2886,2886,1589.0,बनावटी,0,1
2887,2887,1590.0,बमबारी,0,1
2888,2888,1591.0,बम,0,1
2889,2889,1592.0,बर्बरता,0,1
2890,2890,1593.0,बलपूर्वक,0,1
2891,2891,1594.0,बलहीन ,0,1
2892,2892,1595.0,बलात्कार,0,1
2893,2893,1596.0,बलि,0,1
2894,2894,1597.0,बलिकाबकरा,0,1
2895,2895,1598.0,बल्ली,0,1
2896,2896,1599.0,बव्वा,0,1
2897,2897,1600.0,बस्ट,0,1
2898,2898,1601.0,बहकाना,0,1
2899,2899,1602.0,बहना,0,1
2900,2900,1603.0,बहरा,0,1
2901,2901,1604.0,बहशीपन,0,1
2902,2902,1605.0,बहाना,0,1
2903,2903,1606.0,बहानेबाजी,0,1
2904,2904,1607.0,बहाने,0,1
2906,2906,1609.0,बहुतशरमीला,0,1
2907,2907,1610.0,बांटनेवाला,0,1
2908,2908,1611.0,बाएँझुकाव,0,1
2909,2909,1612.0,बाधाओं,0,1
2910,2910,1613.0,बाधा,0,1
2911,2911,1614.0,बाधाडालना,0,1
2912,2912,1615.0,बाधित,0,1
2913,2913,1616.0,बाध्यकारी,0,1
2914,2914,1617.0,बावजूद,0,1
2915,2915,1618.0,बासी,0,1
2916,2916,1619.0,बाहरी,0,1
2917,2917,1620.0,बिगड़ती,0,1
2918,2918,1621.0,बिगड़ना,0,1
2919,2919,1622.0,बिगड़ाहुआ,0,1
2920,2920,1623.0,बिगाङना,0,1
2921,2921,1624.0,बिछुआ,0,1
2922,2922,1625.0,बिछुड़ ,0,1
2923,2923,1626.0,बिनाप्रभाव ,0,1
2924,2924,1627.0,बिनालाइसेंस,0,1
2925,2925,1628.0,बिनाविचारे,0,1
2926,2926,1629.0,बिनासोचेसमझे,0,1
2927,2927,1630.0,बीमारी,0,1
2928,2928,1631.0,बीमार,0,1
2929,2929,1632.0,बुखार,0,1
2930,2930,1633.0,बुझाना,0,1
2931,2931,1634.0,बुतपरस्त,0,1
2932,2932,1635.0,बुद्धिहिन,0,1
2933,2933,1636.0,बुद्धिहीनता,0,1
2934,2934,1637.0,बुद्धिहीन,0,1
2935,2935,1638.0,बुराइयों,0,1
2936,2936,1639.0,बुराई,0,1
2937,2937,1640.0,बुरा,0,1
2938,2938,1641.0,बुरीतरह,0,1
2939,2939,1642.0,बूढ़ा,0,1
2940,2940,1643.0,बेअदबी ,0,1
2941,2941,1644.0,बेअसर,0,1
2942,2942,1645.0,बेईमानी,0,1
2943,2943,1646.0,बेईमान,0,1
2944,2944,1647.0,बेक़ायदा,0,1
2945,2945,1648.0,बेकाम,0,1
2946,2946,1649.0,बेकारी ,0,1
2947,2947,1650.0,बेकार,0,1
2948,2948,1651.0,बेखबर,0,1
2949,2949,1652.0,बेचैनी,0,1
2950,2950,1653.0,बेचैन,0,1
2951,2951,1654.0,बेजान,0,1
2952,2952,1655.0,बेजोड़ता,0,1
2953,2953,1656.0,बेडौल,0,1
2954,2954,1657.0,बेढंगा,0,1
2955,2955,1658.0,बेढंगेपन ,0,1
2956,2956,1659.0,बेतरतीबी,0,1
2957,2957,1660.0,बेतरतीब,0,1
2958,2958,1661.0,बेतहाशा,0,1
2959,2959,1662.0,बेताल,0,1
2960,2960,1663.0,बेतुका,0,1
2961,2961,1664.0,बेतुकेपन ,0,1
2962,2962,1665.0,बेदर्द,0,1
2963,2963,1666.0,बेदिल,0,1
2964,2964,1667.0,बेपरवाही,0,1
2965,2965,1668.0,बेपरवाह,0,1
2966,2966,1669.0,बेमेल,0,1
2967,2967,1670.0,बेरंग,0,1
2968,2968,1671.0,बेरहमी,0,1
2969,2969,1672.0,बेरहमी ,0,1
2970,2970,1673.0,बेरहम,0,1
2971,2971,1674.0,बेरोजगार,0,1
2972,2972,1675.0,बेलगाम,0,1
2973,2973,1676.0,बेलगाव,0,1
2974,2974,1677.0,बेवक़्त,0,1
2975,2975,1678.0,बेवकूफी,0,1
2976,2976,1679.0,बेवकूफों,0,1
2977,2977,1680.0,बेवकूफ,0,1
2978,2978,1681.0,बेवफ़ा,0,1
2979,2979,1682.0,बेशरम,0,1
2980,2980,1683.0,बेशर्मी,0,1
2981,2981,1684.0,बेशर्म,0,1
2982,2982,1685.0,बेसहारा,0,1
2983,2983,1686.0,बेसुध,0,1
2984,2984,1687.0,बेस्वाद,0,1
2986,2986,1689.0,बेहयाई,0,1
2987,2987,1690.0,बेहूदगी ,0,1
2988,2988,1691.0,बेहूदा,0,1
2989,2989,1692.0,बेहोश,0,1
2990,2990,1693.0,बैरपूर्ण,0,1
2991,2991,1694.0,बोझल,0,1
2992,2992,1695.0,बोझिल,0,1
2993,2993,1696.0,बोझ,0,1
2994,2994,1697.0,बोदापन,0,1
2995,2995,1698.0,बोरा,0,1
2996,2996,1699.0,बोरिंग,0,1
2997,2997,1700.0,बोली ,0,1
2998,2998,1701.0,बौना,0,1
2999,2999,1702.0,ब्लिस्टरिंग,0,1
3000,3000,1703.0,भंगशील,0,1
3001,3001,1704.0,भंग,0,1
3002,3002,1705.0,भंगकरना,0,1
3003,3003,1706.0,भगदड़,0,1
3004,3004,1707.0,भगोड़ा,0,1
3005,3005,1708.0,भडकाना,0,1
3006,3006,1709.0,भड़कना,0,1
3007,3007,1710.0,भड़काने,0,1
3008,3008,1711.0,भड़कीला,0,1
3009,3009,1712.0,भद्दापन,0,1
